id,absolute_y_path,absolute_x_path
Style_A/26/136,/home/ziggy/dev/openfwi_unpacked/Style_A/26/136/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/136/x.npy
Style_A/26/57,/home/ziggy/dev/openfwi_unpacked/Style_A/26/57/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/57/x.npy
Style_A/26/298,/home/ziggy/dev/openfwi_unpacked/Style_A/26/298/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/298/x.npy
Style_A/26/456,/home/ziggy/dev/openfwi_unpacked/Style_A/26/456/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/456/x.npy
Style_A/26/353,/home/ziggy/dev/openfwi_unpacked/Style_A/26/353/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/353/x.npy
Style_A/26/156,/home/ziggy/dev/openfwi_unpacked/Style_A/26/156/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/156/x.npy
Style_A/26/379,/home/ziggy/dev/openfwi_unpacked/Style_A/26/379/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/379/x.npy
Style_A/26/224,/home/ziggy/dev/openfwi_unpacked/Style_A/26/224/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/224/x.npy
Style_A/26/41,/home/ziggy/dev/openfwi_unpacked/Style_A/26/41/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/41/x.npy
Style_A/26/82,/home/ziggy/dev/openfwi_unpacked/Style_A/26/82/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/82/x.npy
Style_A/26/220,/home/ziggy/dev/openfwi_unpacked/Style_A/26/220/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/220/x.npy
Style_A/26/107,/home/ziggy/dev/openfwi_unpacked/Style_A/26/107/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/107/x.npy
Style_A/26/397,/home/ziggy/dev/openfwi_unpacked/Style_A/26/397/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/397/x.npy
Style_A/26/217,/home/ziggy/dev/openfwi_unpacked/Style_A/26/217/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/217/x.npy
Style_A/26/87,/home/ziggy/dev/openfwi_unpacked/Style_A/26/87/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/87/x.npy
Style_A/26/100,/home/ziggy/dev/openfwi_unpacked/Style_A/26/100/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/100/x.npy
Style_A/26/10,/home/ziggy/dev/openfwi_unpacked/Style_A/26/10/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/10/x.npy
Style_A/26/235,/home/ziggy/dev/openfwi_unpacked/Style_A/26/235/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/235/x.npy
Style_A/26/49,/home/ziggy/dev/openfwi_unpacked/Style_A/26/49/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/49/x.npy
Style_A/26/365,/home/ziggy/dev/openfwi_unpacked/Style_A/26/365/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/365/x.npy
Style_A/26/152,/home/ziggy/dev/openfwi_unpacked/Style_A/26/152/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/152/x.npy
Style_A/26/38,/home/ziggy/dev/openfwi_unpacked/Style_A/26/38/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/38/x.npy
Style_A/26/9,/home/ziggy/dev/openfwi_unpacked/Style_A/26/9/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/9/x.npy
Style_A/26/59,/home/ziggy/dev/openfwi_unpacked/Style_A/26/59/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/59/x.npy
Style_A/26/261,/home/ziggy/dev/openfwi_unpacked/Style_A/26/261/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/261/x.npy
Style_A/26/72,/home/ziggy/dev/openfwi_unpacked/Style_A/26/72/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/72/x.npy
Style_A/26/276,/home/ziggy/dev/openfwi_unpacked/Style_A/26/276/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/276/x.npy
Style_A/26/66,/home/ziggy/dev/openfwi_unpacked/Style_A/26/66/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/66/x.npy
Style_A/26/253,/home/ziggy/dev/openfwi_unpacked/Style_A/26/253/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/253/x.npy
Style_A/26/405,/home/ziggy/dev/openfwi_unpacked/Style_A/26/405/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/405/x.npy
Style_A/26/28,/home/ziggy/dev/openfwi_unpacked/Style_A/26/28/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/28/x.npy
Style_A/26/248,/home/ziggy/dev/openfwi_unpacked/Style_A/26/248/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/248/x.npy
Style_A/26/479,/home/ziggy/dev/openfwi_unpacked/Style_A/26/479/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/479/x.npy
Style_A/26/105,/home/ziggy/dev/openfwi_unpacked/Style_A/26/105/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/105/x.npy
Style_A/26/60,/home/ziggy/dev/openfwi_unpacked/Style_A/26/60/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/60/x.npy
Style_A/26/352,/home/ziggy/dev/openfwi_unpacked/Style_A/26/352/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/352/x.npy
Style_A/26/316,/home/ziggy/dev/openfwi_unpacked/Style_A/26/316/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/316/x.npy
Style_A/26/196,/home/ziggy/dev/openfwi_unpacked/Style_A/26/196/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/196/x.npy
Style_A/26/269,/home/ziggy/dev/openfwi_unpacked/Style_A/26/269/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/269/x.npy
Style_A/26/85,/home/ziggy/dev/openfwi_unpacked/Style_A/26/85/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/85/x.npy
Style_A/26/454,/home/ziggy/dev/openfwi_unpacked/Style_A/26/454/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/454/x.npy
Style_A/26/73,/home/ziggy/dev/openfwi_unpacked/Style_A/26/73/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/73/x.npy
Style_A/26/302,/home/ziggy/dev/openfwi_unpacked/Style_A/26/302/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/302/x.npy
Style_A/26/209,/home/ziggy/dev/openfwi_unpacked/Style_A/26/209/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/209/x.npy
Style_A/26/226,/home/ziggy/dev/openfwi_unpacked/Style_A/26/226/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/226/x.npy
Style_A/26/51,/home/ziggy/dev/openfwi_unpacked/Style_A/26/51/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/51/x.npy
Style_A/26/440,/home/ziggy/dev/openfwi_unpacked/Style_A/26/440/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/440/x.npy
Style_A/26/76,/home/ziggy/dev/openfwi_unpacked/Style_A/26/76/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/76/x.npy
Style_A/26/295,/home/ziggy/dev/openfwi_unpacked/Style_A/26/295/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/295/x.npy
Style_A/26/62,/home/ziggy/dev/openfwi_unpacked/Style_A/26/62/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/62/x.npy
Style_A/26/251,/home/ziggy/dev/openfwi_unpacked/Style_A/26/251/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/251/x.npy
Style_A/26/153,/home/ziggy/dev/openfwi_unpacked/Style_A/26/153/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/153/x.npy
Style_A/26/458,/home/ziggy/dev/openfwi_unpacked/Style_A/26/458/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/458/x.npy
Style_A/26/173,/home/ziggy/dev/openfwi_unpacked/Style_A/26/173/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/173/x.npy
Style_A/26/462,/home/ziggy/dev/openfwi_unpacked/Style_A/26/462/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/462/x.npy
Style_A/26/364,/home/ziggy/dev/openfwi_unpacked/Style_A/26/364/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/364/x.npy
Style_A/26/335,/home/ziggy/dev/openfwi_unpacked/Style_A/26/335/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/335/x.npy
Style_A/26/287,/home/ziggy/dev/openfwi_unpacked/Style_A/26/287/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/287/x.npy
Style_A/26/262,/home/ziggy/dev/openfwi_unpacked/Style_A/26/262/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/262/x.npy
Style_A/26/288,/home/ziggy/dev/openfwi_unpacked/Style_A/26/288/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/288/x.npy
Style_A/26/163,/home/ziggy/dev/openfwi_unpacked/Style_A/26/163/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/163/x.npy
Style_A/26/396,/home/ziggy/dev/openfwi_unpacked/Style_A/26/396/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/396/x.npy
Style_A/26/465,/home/ziggy/dev/openfwi_unpacked/Style_A/26/465/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/465/x.npy
Style_A/26/271,/home/ziggy/dev/openfwi_unpacked/Style_A/26/271/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/271/x.npy
Style_A/26/91,/home/ziggy/dev/openfwi_unpacked/Style_A/26/91/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/91/x.npy
Style_A/26/30,/home/ziggy/dev/openfwi_unpacked/Style_A/26/30/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/30/x.npy
Style_A/26/43,/home/ziggy/dev/openfwi_unpacked/Style_A/26/43/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/43/x.npy
Style_A/26/439,/home/ziggy/dev/openfwi_unpacked/Style_A/26/439/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/439/x.npy
Style_A/26/86,/home/ziggy/dev/openfwi_unpacked/Style_A/26/86/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/86/x.npy
Style_A/26/80,/home/ziggy/dev/openfwi_unpacked/Style_A/26/80/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/80/x.npy
Style_A/26/1,/home/ziggy/dev/openfwi_unpacked/Style_A/26/1/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/1/x.npy
Style_A/26/400,/home/ziggy/dev/openfwi_unpacked/Style_A/26/400/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/400/x.npy
Style_A/26/254,/home/ziggy/dev/openfwi_unpacked/Style_A/26/254/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/254/x.npy
Style_A/26/399,/home/ziggy/dev/openfwi_unpacked/Style_A/26/399/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/399/x.npy
Style_A/26/249,/home/ziggy/dev/openfwi_unpacked/Style_A/26/249/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/249/x.npy
Style_A/26/129,/home/ziggy/dev/openfwi_unpacked/Style_A/26/129/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/129/x.npy
Style_A/26/347,/home/ziggy/dev/openfwi_unpacked/Style_A/26/347/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/347/x.npy
Style_A/26/474,/home/ziggy/dev/openfwi_unpacked/Style_A/26/474/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/474/x.npy
Style_A/26/243,/home/ziggy/dev/openfwi_unpacked/Style_A/26/243/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/243/x.npy
Style_A/26/75,/home/ziggy/dev/openfwi_unpacked/Style_A/26/75/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/75/x.npy
Style_A/26/24,/home/ziggy/dev/openfwi_unpacked/Style_A/26/24/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/24/x.npy
Style_A/26/350,/home/ziggy/dev/openfwi_unpacked/Style_A/26/350/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/350/x.npy
Style_A/26/320,/home/ziggy/dev/openfwi_unpacked/Style_A/26/320/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/320/x.npy
Style_A/26/116,/home/ziggy/dev/openfwi_unpacked/Style_A/26/116/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/116/x.npy
Style_A/26/74,/home/ziggy/dev/openfwi_unpacked/Style_A/26/74/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/74/x.npy
Style_A/26/78,/home/ziggy/dev/openfwi_unpacked/Style_A/26/78/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/78/x.npy
Style_A/26/138,/home/ziggy/dev/openfwi_unpacked/Style_A/26/138/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/138/x.npy
Style_A/26/219,/home/ziggy/dev/openfwi_unpacked/Style_A/26/219/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/219/x.npy
Style_A/26/300,/home/ziggy/dev/openfwi_unpacked/Style_A/26/300/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/300/x.npy
Style_A/26/178,/home/ziggy/dev/openfwi_unpacked/Style_A/26/178/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/178/x.npy
Style_A/26/402,/home/ziggy/dev/openfwi_unpacked/Style_A/26/402/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/402/x.npy
Style_A/26/264,/home/ziggy/dev/openfwi_unpacked/Style_A/26/264/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/264/x.npy
Style_A/26/331,/home/ziggy/dev/openfwi_unpacked/Style_A/26/331/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/331/x.npy
Style_A/26/11,/home/ziggy/dev/openfwi_unpacked/Style_A/26/11/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/11/x.npy
Style_A/26/341,/home/ziggy/dev/openfwi_unpacked/Style_A/26/341/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/341/x.npy
Style_A/26/436,/home/ziggy/dev/openfwi_unpacked/Style_A/26/436/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/436/x.npy
Style_A/26/418,/home/ziggy/dev/openfwi_unpacked/Style_A/26/418/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/418/x.npy
Style_A/26/215,/home/ziggy/dev/openfwi_unpacked/Style_A/26/215/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/215/x.npy
Style_A/26/123,/home/ziggy/dev/openfwi_unpacked/Style_A/26/123/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/123/x.npy
Style_A/26/61,/home/ziggy/dev/openfwi_unpacked/Style_A/26/61/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/61/x.npy
Style_A/26/339,/home/ziggy/dev/openfwi_unpacked/Style_A/26/339/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/339/x.npy
Style_A/26/473,/home/ziggy/dev/openfwi_unpacked/Style_A/26/473/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/473/x.npy
Style_A/26/452,/home/ziggy/dev/openfwi_unpacked/Style_A/26/452/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/452/x.npy
Style_A/26/482,/home/ziggy/dev/openfwi_unpacked/Style_A/26/482/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/482/x.npy
Style_A/26/13,/home/ziggy/dev/openfwi_unpacked/Style_A/26/13/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/13/x.npy
Style_A/26/272,/home/ziggy/dev/openfwi_unpacked/Style_A/26/272/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/272/x.npy
Style_A/26/15,/home/ziggy/dev/openfwi_unpacked/Style_A/26/15/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/15/x.npy
Style_A/26/390,/home/ziggy/dev/openfwi_unpacked/Style_A/26/390/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/390/x.npy
Style_A/26/475,/home/ziggy/dev/openfwi_unpacked/Style_A/26/475/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/475/x.npy
Style_A/26/337,/home/ziggy/dev/openfwi_unpacked/Style_A/26/337/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/337/x.npy
Style_A/26/19,/home/ziggy/dev/openfwi_unpacked/Style_A/26/19/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/19/x.npy
Style_A/26/273,/home/ziggy/dev/openfwi_unpacked/Style_A/26/273/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/273/x.npy
Style_A/26/391,/home/ziggy/dev/openfwi_unpacked/Style_A/26/391/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/391/x.npy
Style_A/26/199,/home/ziggy/dev/openfwi_unpacked/Style_A/26/199/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/199/x.npy
Style_A/26/155,/home/ziggy/dev/openfwi_unpacked/Style_A/26/155/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/155/x.npy
Style_A/26/285,/home/ziggy/dev/openfwi_unpacked/Style_A/26/285/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/285/x.npy
Style_A/26/213,/home/ziggy/dev/openfwi_unpacked/Style_A/26/213/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/213/x.npy
Style_A/26/35,/home/ziggy/dev/openfwi_unpacked/Style_A/26/35/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/35/x.npy
Style_A/26/409,/home/ziggy/dev/openfwi_unpacked/Style_A/26/409/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/409/x.npy
Style_A/26/467,/home/ziggy/dev/openfwi_unpacked/Style_A/26/467/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/467/x.npy
Style_A/26/84,/home/ziggy/dev/openfwi_unpacked/Style_A/26/84/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/84/x.npy
Style_A/26/137,/home/ziggy/dev/openfwi_unpacked/Style_A/26/137/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/137/x.npy
Style_A/26/313,/home/ziggy/dev/openfwi_unpacked/Style_A/26/313/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/313/x.npy
Style_A/26/126,/home/ziggy/dev/openfwi_unpacked/Style_A/26/126/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/126/x.npy
Style_A/26/188,/home/ziggy/dev/openfwi_unpacked/Style_A/26/188/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/188/x.npy
Style_A/26/140,/home/ziggy/dev/openfwi_unpacked/Style_A/26/140/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/140/x.npy
Style_A/26/325,/home/ziggy/dev/openfwi_unpacked/Style_A/26/325/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/325/x.npy
Style_A/26/4,/home/ziggy/dev/openfwi_unpacked/Style_A/26/4/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/4/x.npy
Style_A/26/444,/home/ziggy/dev/openfwi_unpacked/Style_A/26/444/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/444/x.npy
Style_A/26/208,/home/ziggy/dev/openfwi_unpacked/Style_A/26/208/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/208/x.npy
Style_A/26/104,/home/ziggy/dev/openfwi_unpacked/Style_A/26/104/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/104/x.npy
Style_A/26/417,/home/ziggy/dev/openfwi_unpacked/Style_A/26/417/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/417/x.npy
Style_A/26/278,/home/ziggy/dev/openfwi_unpacked/Style_A/26/278/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/278/x.npy
Style_A/26/176,/home/ziggy/dev/openfwi_unpacked/Style_A/26/176/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/176/x.npy
Style_A/26/114,/home/ziggy/dev/openfwi_unpacked/Style_A/26/114/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/114/x.npy
Style_A/26/139,/home/ziggy/dev/openfwi_unpacked/Style_A/26/139/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/139/x.npy
Style_A/26/149,/home/ziggy/dev/openfwi_unpacked/Style_A/26/149/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/149/x.npy
Style_A/26/36,/home/ziggy/dev/openfwi_unpacked/Style_A/26/36/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/36/x.npy
Style_A/26/380,/home/ziggy/dev/openfwi_unpacked/Style_A/26/380/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/380/x.npy
Style_A/26/47,/home/ziggy/dev/openfwi_unpacked/Style_A/26/47/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/47/x.npy
Style_A/26/448,/home/ziggy/dev/openfwi_unpacked/Style_A/26/448/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/448/x.npy
Style_A/26/426,/home/ziggy/dev/openfwi_unpacked/Style_A/26/426/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/426/x.npy
Style_A/26/311,/home/ziggy/dev/openfwi_unpacked/Style_A/26/311/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/311/x.npy
Style_A/26/464,/home/ziggy/dev/openfwi_unpacked/Style_A/26/464/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/464/x.npy
Style_A/26/284,/home/ziggy/dev/openfwi_unpacked/Style_A/26/284/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/284/x.npy
Style_A/26/394,/home/ziggy/dev/openfwi_unpacked/Style_A/26/394/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/394/x.npy
Style_A/26/345,/home/ziggy/dev/openfwi_unpacked/Style_A/26/345/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/345/x.npy
Style_A/26/275,/home/ziggy/dev/openfwi_unpacked/Style_A/26/275/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/26/275/x.npy
Style_A/79/392,/home/ziggy/dev/openfwi_unpacked/Style_A/79/392/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/392/x.npy
Style_A/79/26,/home/ziggy/dev/openfwi_unpacked/Style_A/79/26/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/26/x.npy
Style_A/79/386,/home/ziggy/dev/openfwi_unpacked/Style_A/79/386/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/386/x.npy
Style_A/79/79,/home/ziggy/dev/openfwi_unpacked/Style_A/79/79/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/79/x.npy
Style_A/79/308,/home/ziggy/dev/openfwi_unpacked/Style_A/79/308/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/308/x.npy
Style_A/79/132,/home/ziggy/dev/openfwi_unpacked/Style_A/79/132/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/132/x.npy
Style_A/79/483,/home/ziggy/dev/openfwi_unpacked/Style_A/79/483/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/483/x.npy
Style_A/79/486,/home/ziggy/dev/openfwi_unpacked/Style_A/79/486/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/486/x.npy
Style_A/79/487,/home/ziggy/dev/openfwi_unpacked/Style_A/79/487/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/487/x.npy
Style_A/79/480,/home/ziggy/dev/openfwi_unpacked/Style_A/79/480/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/480/x.npy
Style_A/79/344,/home/ziggy/dev/openfwi_unpacked/Style_A/79/344/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/344/x.npy
Style_A/79/338,/home/ziggy/dev/openfwi_unpacked/Style_A/79/338/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/338/x.npy
Style_A/79/256,/home/ziggy/dev/openfwi_unpacked/Style_A/79/256/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/256/x.npy
Style_A/79/191,/home/ziggy/dev/openfwi_unpacked/Style_A/79/191/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/191/x.npy
Style_A/79/227,/home/ziggy/dev/openfwi_unpacked/Style_A/79/227/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/227/x.npy
Style_A/79/198,/home/ziggy/dev/openfwi_unpacked/Style_A/79/198/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/198/x.npy
Style_A/79/349,/home/ziggy/dev/openfwi_unpacked/Style_A/79/349/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/349/x.npy
Style_A/79/314,/home/ziggy/dev/openfwi_unpacked/Style_A/79/314/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/314/x.npy
Style_A/79/438,/home/ziggy/dev/openfwi_unpacked/Style_A/79/438/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/438/x.npy
Style_A/79/165,/home/ziggy/dev/openfwi_unpacked/Style_A/79/165/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/165/x.npy
Style_A/79/177,/home/ziggy/dev/openfwi_unpacked/Style_A/79/177/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/177/x.npy
Style_A/79/455,/home/ziggy/dev/openfwi_unpacked/Style_A/79/455/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/455/x.npy
Style_A/79/94,/home/ziggy/dev/openfwi_unpacked/Style_A/79/94/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/94/x.npy
Style_A/79/234,/home/ziggy/dev/openfwi_unpacked/Style_A/79/234/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/234/x.npy
Style_A/79/97,/home/ziggy/dev/openfwi_unpacked/Style_A/79/97/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/97/x.npy
Style_A/79/294,/home/ziggy/dev/openfwi_unpacked/Style_A/79/294/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/294/x.npy
Style_A/79/446,/home/ziggy/dev/openfwi_unpacked/Style_A/79/446/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/446/x.npy
Style_A/79/247,/home/ziggy/dev/openfwi_unpacked/Style_A/79/247/y.npy,/home/ziggy/dev/openfwi_unpacked/Style_A/79/247/x.npy
